2019-09-25 13:37:35,569 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:07:17,730 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:09:30,031 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:13:40,224 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:18:02,354 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:19:03,352 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:20:06,499 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 14:20:11,009 - [logs/myutils.log:30]=> LINE 30: score:{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.128}
2019-09-25 15:16:45,205 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,206 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,206 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,206 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}
2019-09-25 15:16:45,207 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,207 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.257, 'neu': 0.581, 'pos': 0.162, 'compound': -0.3182}
2019-09-25 15:16:45,207 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,208 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.2263}
2019-09-25 15:16:45,208 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,208 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,209 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.0772}
2019-09-25 15:16:45,209 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:16:45,209 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,210 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:16:45,210 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.085, 'neu': 0.616, 'pos': 0.3, 'compound': 0.68}
2019-09-25 15:16:45,211 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.4173}
2019-09-25 15:16:45,211 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:16:45,211 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,212 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}
2019-09-25 15:16:45,212 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:16:45,212 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,213 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,213 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}
2019-09-25 15:16:45,213 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 15:16:45,214 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,214 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.064, 'neu': 0.743, 'pos': 0.192, 'compound': 0.5848}
2019-09-25 15:16:45,215 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2263}
2019-09-25 15:16:45,216 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,216 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.7512}
2019-09-25 15:16:45,216 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,217 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}
2019-09-25 15:16:45,217 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.5423}
2019-09-25 15:16:45,218 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.8402}
2019-09-25 15:16:45,218 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}
2019-09-25 15:16:45,219 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,219 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}
2019-09-25 15:16:45,219 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,220 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5994}
2019-09-25 15:16:45,220 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,220 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,220 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,221 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,221 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,222 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5023}
2019-09-25 15:16:45,222 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,222 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,222 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,223 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5288}
2019-09-25 15:16:45,223 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}
2019-09-25 15:16:45,223 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5023}
2019-09-25 15:16:45,224 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.3875}
2019-09-25 15:16:45,224 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,224 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,224 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,225 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}
2019-09-25 15:16:45,225 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}
2019-09-25 15:16:45,225 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.225, 'neu': 0.667, 'pos': 0.108, 'compound': -0.34}
2019-09-25 15:16:45,225 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}
2019-09-25 15:16:45,225 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,226 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,226 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.124, 'neu': 0.708, 'pos': 0.168, 'compound': 0.128}
2019-09-25 15:16:45,226 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.136, 'neu': 0.502, 'pos': 0.362, 'compound': 0.8074}
2019-09-25 15:16:45,227 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.128}
2019-09-25 15:16:45,227 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:16:45,228 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,228 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.198, 'neu': 0.541, 'pos': 0.261, 'compound': 0.1779}
2019-09-25 15:16:45,228 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.075, 'neu': 0.682, 'pos': 0.243, 'compound': 0.6874}
2019-09-25 15:16:45,228 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,229 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 15:16:45,229 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 15:16:45,229 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.173, 'neu': 0.668, 'pos': 0.159, 'compound': -0.069}
2019-09-25 15:16:45,230 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5919}
2019-09-25 15:16:45,230 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.284, 'neu': 0.631, 'pos': 0.086, 'compound': -0.6597}
2019-09-25 15:16:45,231 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5423}
2019-09-25 15:16:45,231 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.4019}
2019-09-25 15:16:45,232 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.3612}
2019-09-25 15:16:45,232 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,232 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.6486}
2019-09-25 15:16:45,233 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.1027}
2019-09-25 15:16:45,233 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,234 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.051, 'neu': 0.75, 'pos': 0.199, 'compound': 0.4497}
2019-09-25 15:16:45,235 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.5574}
2019-09-25 15:16:45,235 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,235 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:16:45,236 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.504, 'neu': 0.496, 'pos': 0.0, 'compound': -0.7269}
2019-09-25 15:22:42,468 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 15:23:07,928 - [logs/myutils.log:16]=> logs/myutils.log
2019-09-25 15:23:11,689 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,690 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.06, 'neu': 0.698, 'pos': 0.241, 'compound': 0.7717}
2019-09-25 15:23:11,691 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,692 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.7906}
2019-09-25 15:23:11,692 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,693 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,693 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,694 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,694 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,694 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,695 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,696 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.0772}
2019-09-25 15:23:11,696 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.6705}
2019-09-25 15:23:11,697 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}
2019-09-25 15:23:11,697 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,698 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,698 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,699 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}
2019-09-25 15:23:11,700 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,701 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.257, 'neu': 0.581, 'pos': 0.162, 'compound': -0.3182}
2019-09-25 15:23:11,701 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,702 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.2263}
2019-09-25 15:23:11,702 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,703 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,704 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.0772}
2019-09-25 15:23:11,705 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:23:11,705 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,706 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:23:11,707 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.085, 'neu': 0.616, 'pos': 0.3, 'compound': 0.68}
2019-09-25 15:23:11,708 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.4173}
2019-09-25 15:23:11,709 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:23:11,709 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,710 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}
2019-09-25 15:23:11,710 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:23:11,711 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,712 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,712 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}
2019-09-25 15:23:11,713 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 15:23:11,713 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,714 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.064, 'neu': 0.743, 'pos': 0.192, 'compound': 0.5848}
2019-09-25 15:23:11,715 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2263}
2019-09-25 15:23:11,715 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,716 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.7512}
2019-09-25 15:23:11,716 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,717 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}
2019-09-25 15:23:11,717 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.5423}
2019-09-25 15:23:11,718 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.8402}
2019-09-25 15:23:11,719 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}
2019-09-25 15:23:11,720 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,720 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}
2019-09-25 15:23:11,720 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,721 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5994}
2019-09-25 15:23:11,722 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,722 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,722 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,723 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,724 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,725 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5023}
2019-09-25 15:23:11,725 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,726 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,726 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,727 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.5288}
2019-09-25 15:23:11,727 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}
2019-09-25 15:23:11,728 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5023}
2019-09-25 15:23:11,729 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.3875}
2019-09-25 15:23:11,729 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,729 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,730 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,730 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}
2019-09-25 15:23:11,731 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}
2019-09-25 15:23:11,731 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.225, 'neu': 0.667, 'pos': 0.108, 'compound': -0.34}
2019-09-25 15:23:11,732 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}
2019-09-25 15:23:11,732 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,733 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,733 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.124, 'neu': 0.708, 'pos': 0.168, 'compound': 0.128}
2019-09-25 15:23:11,734 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.136, 'neu': 0.502, 'pos': 0.362, 'compound': 0.8074}
2019-09-25 15:23:11,735 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.128}
2019-09-25 15:23:11,736 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}
2019-09-25 15:23:11,736 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,737 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.198, 'neu': 0.541, 'pos': 0.261, 'compound': 0.1779}
2019-09-25 15:23:11,738 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.075, 'neu': 0.682, 'pos': 0.243, 'compound': 0.6874}
2019-09-25 15:23:11,738 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
2019-09-25 15:23:11,738 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 15:23:11,739 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}
2019-09-25 15:23:11,740 - [logs/myutils.log:31]=> LINE 30: score:{'neg': 0.173, 'neu': 0.668, 'pos': 0.159, 'compound': -0.069}
